,Drug_ID,Drug,valid_smiles,mol,sentence,mol2vec
1021,CHEMBL512054,COc1cc(O)c2c(c1)C(=O)C1=C(C2=O)C(O)C(O)C(C)(O)C1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ae70>,MolSentence with 48 words,"(300,) dimensional vector"
1022,CHEMBL513846,Cc1nc2ccccn2c1-c1csc(Nc2ccc(O)cc2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6aed0>,MolSentence with 46 words,"(300,) dimensional vector"
1023,CHEMBL519395,COc1cc(O)c(C(=O)O)c(C2=C(C)CC(O)C2=O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6af30>,MolSentence with 40 words,"(300,) dimensional vector"
1024,CHEMBL519982,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6af90>,MolSentence with 38 words,"(300,) dimensional vector"
1025,CHEMBL520144,COc1cc(O)c2c(=O)oc3c(O)c(O)cc(C)c3c2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e030>,MolSentence with 42 words,"(300,) dimensional vector"
1026,CHEMBL521470,O=C1CC(O)C2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)CCC3=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e090>,MolSentence with 52 words,"(300,) dimensional vector"
1027,CHEMBL529663,COc1cc(C2=C(c3c[nH]c4ccccc34)CNC2=O)cc(OC)c1OC,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e0f0>,MolSentence with 54 words,"(300,) dimensional vector"
1028,CHEMBL554993,COc1cc2c(c(O)c1-c1c(OC)cc(O)c3c1C(=O)C1=C(C3=O)C(O)C(O)C(C)(O)C1O)C(=O)c1cc(O)c(C)cc1C2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e150>,MolSentence with 90 words,"(300,) dimensional vector"
1029,CHEMBL556684,COc1cc(O)c2c(c1)C(=O)c1cc(C)c(O)c(O)c1C2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e1b0>,MolSentence with 44 words,"(300,) dimensional vector"
1030,CHEMBL562488,O=c1nc[nH]c2ccc(Br)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e210>,MolSentence with 24 words,"(300,) dimensional vector"
1031,CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e270>,MolSentence with 44 words,"(300,) dimensional vector"
1032,CHEMBL101311,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e2d0>,MolSentence with 60 words,"(300,) dimensional vector"
1033,CHEMBL1080994,Cc1c(Nc2c(C#N)cncc2C=Cc2cccc(S(=O)(=O)N3CCN(C)CC3)c2)ccc2[nH]ccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e330>,MolSentence with 74 words,"(300,) dimensional vector"
1034,CHEMBL1080995,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1C=Cc1cccc(S(=O)(=O)N2CCN(C)CC2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e390>,MolSentence with 76 words,"(300,) dimensional vector"
1035,CHEMBL1087650,CN1CC2CC1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e3f0>,MolSentence with 72 words,"(300,) dimensional vector"
1036,CHEMBL1089082,O=C(Nc1cccc(-c2ccnc3cc(-c4ccncc4)nn23)c1)c1cccc(C(F)(F)F)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e450>,MolSentence with 68 words,"(300,) dimensional vector"
1037,CHEMBL1091356,CC(C)N1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(C5CCOCC5)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e4b0>,MolSentence with 94 words,"(300,) dimensional vector"
1038,CHEMBL1095626,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e510>,MolSentence with 64 words,"(300,) dimensional vector"
1039,CHEMBL1095627,CC(C)(C)OC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e570>,MolSentence with 70 words,"(300,) dimensional vector"
1040,CHEMBL1164180,CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e5d0>,MolSentence with 70 words,"(300,) dimensional vector"
1041,CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e630>,MolSentence with 48 words,"(300,) dimensional vector"
1042,CHEMBL1178727,Nc1nc2c(s1)Cc1ccccc1-2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e690>,MolSentence with 26 words,"(300,) dimensional vector"
1043,CHEMBL1270399,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(C)N3CC(C)OC(C)C3)ns2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e6f0>,MolSentence with 62 words,"(300,) dimensional vector"
1044,CHEMBL1270795,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e750>,MolSentence with 46 words,"(300,) dimensional vector"
1045,CHEMBL1421720,O=C(Cc1cccs1)Nc1nc2ccccc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e7b0>,MolSentence with 36 words,"(300,) dimensional vector"
1046,CHEMBL150894,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e810>,MolSentence with 66 words,"(300,) dimensional vector"
1047,CHEMBL1650533,CCN(Cc1cc(Nc2nc(C)cn3c(-c4cn[nH]c4)cnc23)sn1)C(C)(C)CO.Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e870>,MolSentence with 61 words,"(300,) dimensional vector"
1048,CHEMBL1650545,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e8d0>,MolSentence with 58 words,"(300,) dimensional vector"
1049,CHEMBL1650551,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(CN3CCC(F)(F)C3)ns2)n1.Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e930>,MolSentence with 59 words,"(300,) dimensional vector"
1050,CHEMBL1682359,CCCc1cc(-c2ccc3[nH]ncc3c2)on1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e990>,MolSentence with 34 words,"(300,) dimensional vector"
1051,CHEMBL1682360,c1cc2[nH]ncc2cc1-c1cc(CN2CCCCC2)no1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6e9f0>,MolSentence with 42 words,"(300,) dimensional vector"
1052,CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ea50>,MolSentence with 74 words,"(300,) dimensional vector"
1053,CHEMBL1890036,CC(=NNC(=O)c1nnn(-c2nonc2N)c1-c1ccccc1)c1ccco1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6eab0>,MolSentence with 56 words,"(300,) dimensional vector"
1054,CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6eb10>,MolSentence with 66 words,"(300,) dimensional vector"
1055,CHEMBL1916359,[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)ccnc2c1-c1c(Cl)cccc1Cl,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6eb70>,MolSentence with 54 words,"(300,) dimensional vector"
1056,CHEMBL1933538,O=C(c1cc2cc(F)ccc2[nH]1)N1CC2(CCN(C3CCCNC3)C2)c2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ebd0>,MolSentence with 62 words,"(300,) dimensional vector"
1057,CHEMBL1933550,O=C(c1cc2ccc(F)cc2[nH]1)N1CC2(CCN(C3CCNC3)C2)c2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ec30>,MolSentence with 60 words,"(300,) dimensional vector"
1058,CHEMBL1933551,CC1CCC(N2CCC3(CN(C(=O)c4cc5ccccc5[nH]4)c4ccccc43)C2)CN1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ec90>,MolSentence with 62 words,"(300,) dimensional vector"
1059,CHEMBL1938680,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ecf0>,MolSentence with 54 words,"(300,) dimensional vector"
1060,CHEMBL1964382,CC(C)(c1cc(Br)c(O)c(I)c1)c1cc(Br)c(O)c(I)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ed50>,MolSentence with 42 words,"(300,) dimensional vector"
1061,CHEMBL1964441,CNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6edb0>,MolSentence with 64 words,"(300,) dimensional vector"
1062,CHEMBL1964718,CC1=CN2CC(=O)NN=C2C=C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ee10>,MolSentence with 24 words,"(300,) dimensional vector"
1063,CHEMBL1964902,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2cccc(OCC(=O)O)c2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ee70>,MolSentence with 70 words,"(300,) dimensional vector"
1064,CHEMBL1965033,Cc1cc(=O)[nH]nc1-c1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6eed0>,MolSentence with 58 words,"(300,) dimensional vector"
1065,CHEMBL1965169,Cc1ccc(-c2cc3nc(Br)cnc3[nH]2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ef30>,MolSentence with 34 words,"(300,) dimensional vector"
1066,CHEMBL1965170,COc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(CC(O)CO)c5)cnc(N)c34)cc2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c6ef90>,MolSentence with 76 words,"(300,) dimensional vector"
1067,CHEMBL1965351,Cc1cccc(C=NNc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70030>,MolSentence with 62 words,"(300,) dimensional vector"
1068,CHEMBL1965387,Nc1n[nH]c2c(OCCCn3cccc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70090>,MolSentence with 72 words,"(300,) dimensional vector"
1069,CHEMBL1966069,c1ccc2c(c1)nnn2Cc1cn(-c2ccc3[nH]ncc3c2)nn1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c700f0>,MolSentence with 48 words,"(300,) dimensional vector"
1070,CHEMBL1967252,Cc1[nH]nc2ccc(-c3cccnc3)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70150>,MolSentence with 32 words,"(300,) dimensional vector"
1071,CHEMBL1967612,O=C1NS(=O)(=O)c2ccc(Cl)cc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c701b0>,MolSentence with 26 words,"(300,) dimensional vector"
1072,CHEMBL1967992,N#Cc1ccc(-c2ccncc2)cc1NCc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70210>,MolSentence with 44 words,"(300,) dimensional vector"
1073,CHEMBL1968130,Nc1nnc2cncc(Cl)n12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70270>,MolSentence with 22 words,"(300,) dimensional vector"
1074,CHEMBL1969942,O=C(Nc1ccc(-c2ccc3cn[nH]c3c2)cc1)Nc1cccc(F)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c702d0>,MolSentence with 52 words,"(300,) dimensional vector"
1075,CHEMBL1970006,CN(c1ccccc1CNc1nc(N)nc2[nH]ccc12)S(C)(=O)=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70330>,MolSentence with 48 words,"(300,) dimensional vector"
1076,CHEMBL1970352,CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70390>,MolSentence with 54 words,"(300,) dimensional vector"
1077,CHEMBL1971227,O=CN(O)C(CS(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1ccc(O)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c703f0>,MolSentence with 64 words,"(300,) dimensional vector"
1078,CHEMBL1971289,CCOc1ccc(C=C2SC(N)=NC2=O)c(O)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70450>,MolSentence with 36 words,"(300,) dimensional vector"
1079,CHEMBL1971534,NC(=O)c1cc2ccncc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c704b0>,MolSentence with 24 words,"(300,) dimensional vector"
1080,CHEMBL1972220,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4ccc(OC(F)F)cc4)cc3)c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70510>,MolSentence with 76 words,"(300,) dimensional vector"
1081,CHEMBL1972355,COC1=c2c(=O)cc(C)oc2=CC(=O)C1=C1Nc2ccccc2N1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70570>,MolSentence with 48 words,"(300,) dimensional vector"
1082,CHEMBL1972362,CS(=O)(=O)c1ccc(-c2cncc3sc(C(N)=O)cc23)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c705d0>,MolSentence with 44 words,"(300,) dimensional vector"
1083,CHEMBL1972454,CC(=O)n1ncc2cc(N)ccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70630>,MolSentence with 26 words,"(300,) dimensional vector"
1084,CHEMBL1972462,CCCCC#Cc1ccc(CN2CC(C(=O)O)C2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70690>,MolSentence with 40 words,"(300,) dimensional vector"
1085,CHEMBL1972934,Nc1ncnc2sccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c706f0>,MolSentence with 20 words,"(300,) dimensional vector"
1086,CHEMBL1973013,Cc1cnc(Nc2nc(NC(C)C)ncc2Br)s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70750>,MolSentence with 36 words,"(300,) dimensional vector"
1087,CHEMBL1973016,CS(=O)(=O)c1cccc(C(=O)Nc2nc3ccccc3n2CCCO)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c707b0>,MolSentence with 52 words,"(300,) dimensional vector"
1088,CHEMBL1973138,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c(=O)n(C)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70810>,MolSentence with 86 words,"(300,) dimensional vector"
1089,CHEMBL1973359,NC(=O)c1ccc2nc(-c3ccc([N+](=O)[O-])o3)cn2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70870>,MolSentence with 40 words,"(300,) dimensional vector"
1090,CHEMBL1973363,COc1cccc(NC(=O)N2CCC(c3nc4c(C(N)=O)cccc4[nH]3)CC2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c708d0>,MolSentence with 58 words,"(300,) dimensional vector"
1091,CHEMBL1973399,NC(=O)c1csc2c1NCCC2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70930>,MolSentence with 26 words,"(300,) dimensional vector"
1092,CHEMBL1973793,O=S(=O)(Nc1ccc2c(c1)C(=NO)c1ccccc1-2)c1cccc(Br)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70990>,MolSentence with 52 words,"(300,) dimensional vector"
1093,CHEMBL1973868,Oc1cnc2ccc(-c3ccncc3)cc2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c709f0>,MolSentence with 34 words,"(300,) dimensional vector"
1094,CHEMBL1974574,Nc1ccc2c(C(=O)O)n(-c3ccccc3)nc2c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70a50>,MolSentence with 38 words,"(300,) dimensional vector"
1095,CHEMBL1974617,OCc1cc(-c2ccc3[nH]ncc3c2)on1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70ab0>,MolSentence with 32 words,"(300,) dimensional vector"
1096,CHEMBL1974875,O=C(O)c1csc2c1NCCNC2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70b10>,MolSentence with 28 words,"(300,) dimensional vector"
1097,CHEMBL1975357,CC(C)(C)OC(=O)n1cc(-c2cncn2C2CCCCC2)c2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70b70>,MolSentence with 54 words,"(300,) dimensional vector"
1098,CHEMBL1975418,c1ccc(Cn2nnc(-c3ccc4[nH]ncc4c3)c2C2CC2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70bd0>,MolSentence with 48 words,"(300,) dimensional vector"
1099,CHEMBL1975503,Nc1ccc(-c2cccn3c(=O)[nH]nc23)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70c30>,MolSentence with 34 words,"(300,) dimensional vector"
1100,CHEMBL1975903,COc1ccccc1-c1ccnc(Nc2cccc(S(C)(=O)=O)c2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70c90>,MolSentence with 50 words,"(300,) dimensional vector"
1101,CHEMBL1975923,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70cf0>,MolSentence with 46 words,"(300,) dimensional vector"
1102,CHEMBL1976040,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70d50>,MolSentence with 74 words,"(300,) dimensional vector"
1103,CHEMBL1976158,O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1cccc(Br)c1c2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70db0>,MolSentence with 46 words,"(300,) dimensional vector"
1104,CHEMBL1976196,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70e10>,MolSentence with 54 words,"(300,) dimensional vector"
1105,CHEMBL1976376,Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70e70>,MolSentence with 60 words,"(300,) dimensional vector"
1106,CHEMBL1977134,Nc1c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)cnc2c(-c3ccc4c(c3)OCO4)cnn12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70ed0>,MolSentence with 78 words,"(300,) dimensional vector"
1107,CHEMBL1977138,CC(Nc1cncc(-n2cnc3ccc(C#N)cc32)n1)c1ccccc1F,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70f30>,MolSentence with 54 words,"(300,) dimensional vector"
1108,CHEMBL1977634,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCC(N)=O)cc2)n1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c70f90>,MolSentence with 70 words,"(300,) dimensional vector"
1109,CHEMBL1977713,O=C(NCc1ccc(Cl)cc1)Nc1cccc2[nH]ncc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74030>,MolSentence with 42 words,"(300,) dimensional vector"
1110,CHEMBL1977749,C=CCc1cccc2c(=NO)cc(-c3ccccc3)oc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74090>,MolSentence with 42 words,"(300,) dimensional vector"
1111,CHEMBL1978166,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCCCCCCCCN)cnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c740f0>,MolSentence with 76 words,"(300,) dimensional vector"
1112,CHEMBL1978167,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2ccccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74150>,MolSentence with 40 words,"(300,) dimensional vector"
1113,CHEMBL1978195,NC(=O)c1cc2c(-c3ccc(Br)cc3)cncc2s1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c741b0>,MolSentence with 38 words,"(300,) dimensional vector"
1114,CHEMBL1978371,N#CC1=C(c2ccccc2)CC(c2ccc(Cl)cc2)C(C(=O)c2ccccc2)C1=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74210>,MolSentence with 60 words,"(300,) dimensional vector"
1115,CHEMBL1978562,Cn1cc(-c2cc3nc(Br)cnc3[nH]2)c2cc(C#N)ccc21,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74270>,MolSentence with 44 words,"(300,) dimensional vector"
1116,CHEMBL1998110,COc1cccc(C(C)NC(=O)c2sc(-c3ccncc3)nc2C)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c742d0>,MolSentence with 50 words,"(300,) dimensional vector"
1117,CHEMBL1978656,Cc1c(O)cccc1NC(=O)c1cnn2c(-c3ccccc3)ccnc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74330>,MolSentence with 52 words,"(300,) dimensional vector"
1118,CHEMBL1979690,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74390>,MolSentence with 62 words,"(300,) dimensional vector"
1119,CHEMBL1980167,CN(C)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(NS(=O)(=O)c3ccc(N)cc3)n2)cc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c743f0>,MolSentence with 70 words,"(300,) dimensional vector"
1120,CHEMBL1980246,NCc1cc(Nc2ncnc(-c3ccccc3)n2)ccc1O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74450>,MolSentence with 44 words,"(300,) dimensional vector"
1121,CHEMBL1980329,O=C1Nc2cc(-c3ccc(O)cc3)ccc2C1=Cc1ccc[nH]1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c744b0>,MolSentence with 46 words,"(300,) dimensional vector"
1122,CHEMBL1980376,Cc1cccc(-c2cccc3onc(N)c23)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74510>,MolSentence with 34 words,"(300,) dimensional vector"
1123,CHEMBL1980407,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74570>,MolSentence with 66 words,"(300,) dimensional vector"
1124,CHEMBL1980763,CC(C)Cc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2[nH]ccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c745d0>,MolSentence with 54 words,"(300,) dimensional vector"
1125,CHEMBL1981107,Cn1ncc2c1CCCC2=O,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74630>,MolSentence with 22 words,"(300,) dimensional vector"
1126,CHEMBL1981215,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(OC(F)F)ccc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74690>,MolSentence with 56 words,"(300,) dimensional vector"
1127,CHEMBL1981671,CCOC(=O)Cc1nc2c(N)cccc2[nH]1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c746f0>,MolSentence with 32 words,"(300,) dimensional vector"
1128,CHEMBL1982413,CN(Cc1cc(Cl)c(O)c2ncccc12)C1CCCCC1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74750>,MolSentence with 42 words,"(300,) dimensional vector"
1129,CHEMBL1982541,COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c747b0>,MolSentence with 54 words,"(300,) dimensional vector"
1130,CHEMBL1982700,CCCCNC(=O)c1cn(C(CC)CC)c(=O)c2cc(OC)c(OC)cc12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74810>,MolSentence with 54 words,"(300,) dimensional vector"
1131,CHEMBL1982880,COc1ccc(OC)c(Nc2ccc3nnc(-c4ccccc4)n3n2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74870>,MolSentence with 52 words,"(300,) dimensional vector"
1132,CHEMBL1982980,CC(C)=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c(C(=O)O)[nH]c12,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c748d0>,MolSentence with 58 words,"(300,) dimensional vector"
1133,CHEMBL1983309,COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)c(OC)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74930>,MolSentence with 46 words,"(300,) dimensional vector"
1134,CHEMBL1983348,CCCCN(CCC#N)C(=O)c1ccc2c(c1)=NC(=C1NNc3ccccc31)N=2,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74990>,MolSentence with 58 words,"(300,) dimensional vector"
1135,CHEMBL1983393,O=C(Nc1cccc(F)c1)Nc1cccc(-c2ccc3cn[nH]c3c2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c749f0>,MolSentence with 52 words,"(300,) dimensional vector"
1136,CHEMBL1983575,O=C(NNC=C1C=C(Br)C(=O)C(Br)=C1)Nc1ccccc1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74a50>,MolSentence with 42 words,"(300,) dimensional vector"
1137,CHEMBL1983630,O=C1Cc2cc(-c3ccccc3)cnc2N1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74ab0>,MolSentence with 32 words,"(300,) dimensional vector"
1138,CHEMBL1983640,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3coc4c(C#CCN5CCOCC5)cnc(N)c34)cc2)c1,True,<rdkit.Chem.rdchem.Mol object at 0x7fd884c74b10>,MolSentence with 74 words,"(300,) dimensional vector"
